transaction_id,customer_id,amount,transaction_hour,location_change,device_change,transaction_frequency,average_customer_amount,merchant_category,previous_risk_events,is_fraud
TXN101766,C1972,3405.66,14,0,0,1,1438.21,electronics,2,0
TXN101767,C1971,8427.34,5,0,0,2,7945.72,electronics,1,0
TXN101768,C1827,11006.04,6,0,0,3,7458.7,electronics,0,0
TXN101769,C1043,2077.54,13,0,0,4,2974.88,grocery,0,1
TXN101770,C1699,2604.43,13,0,0,1,1482.03,electronics,2,0
TXN101771,C1842,7001.23,20,0,0,4,5505.43,electronics,0,0
TXN101772,C1854,3559.05,19,0,0,1,2519.26,travel,0,0
TXN101773,C1327,1708.64,23,0,0,1,3277.05,cash_withdrawal,0,0
TXN101774,C1068,2111.1,2,0,0,3,3245.59,restaurant,0,0
TXN101775,C1569,6061.93,12,0,0,3,4373.28,online_services,1,0
TXN101776,C1333,3431.93,8,0,1,1,3327.48,online_services,1,0
TXN101777,C1469,636.1,0,0,0,3,809.16,cash_withdrawal,0,0
TXN101778,C1717,5476.09,19,0,0,2,4806.59,online_services,0,0
TXN101779,C1535,1424.21,13,0,0,3,3040.12,grocery,0,0
TXN101780,C1424,2395.62,4,0,0,3,4409.88,electronics,0,1
TXN101781,C1580,3058.36,18,0,0,3,2219.36,online_services,0,0
TXN101782,C1776,4424.76,3,0,0,2,4099.6,grocery,2,1
TXN101783,C1576,1861.27,3,0,0,2,1509.12,cash_withdrawal,0,0
TXN101784,C1292,7432.84,17,0,0,1,4259.53,travel,0,0
TXN101785,C1898,1131.52,13,0,0,1,1671.47,travel,0,0
TXN101786,C1392,2433.99,20,0,1,1,2611.22,restaurant,0,1
TXN101787,C1585,2591.46,19,1,1,1,3504.42,restaurant,0,1
TXN101788,C1038,4875.37,5,0,0,4,3437.37,travel,0,0
TXN101789,C1412,4296.91,4,0,1,1,5706.45,online_services,0,1
TXN101790,C1623,2622.13,21,0,0,3,3632.64,jewelry,0,0
TXN101791,C1411,2031.52,1,0,0,1,2875.24,restaurant,0,0
TXN101792,C1910,2133.68,10,0,0,5,1767.65,jewelry,2,1
TXN101793,C1243,1769.57,1,0,1,1,1574.59,jewelry,0,1
TXN101794,C1486,921.77,8,0,0,4,1483.35,travel,0,0
TXN101795,C1020,557.16,10,0,0,1,754.03,cash_withdrawal,0,0
TXN101796,C1812,11869.25,9,0,0,1,3655.3,travel,0,0
TXN101797,C1287,4563.31,15,0,0,1,3096.79,cash_withdrawal,0,0
TXN101798,C1712,1654.1,21,0,1,1,1633.77,grocery,0,0
TXN101799,C1995,6472.72,7,0,1,3,3577.64,electronics,0,0
TXN101800,C1307,1245.13,23,0,0,4,1039.3,restaurant,2,0
TXN101801,C1792,6269.65,10,0,0,1,4727.7,travel,0,0
TXN101802,C1746,4214.41,13,1,0,1,5097.89,online_services,0,1
TXN101803,C1661,6131.97,2,0,0,7,3896.28,electronics,2,0
TXN101804,C1452,1608.54,6,0,0,1,1748.89,cash_withdrawal,0,0
TXN101805,C1416,5371.22,23,0,0,1,2830.31,restaurant,1,0
TXN101806,C1777,2426.15,16,0,1,7,4387.36,cash_withdrawal,0,1
TXN101807,C1382,10227.36,1,0,0,1,6900.15,online_services,0,1
TXN101808,C1810,9301.37,5,0,0,2,7410.39,grocery,0,0
TXN101809,C1318,5594.63,22,0,1,4,5183.54,online_services,0,0
TXN101810,C1413,4244.06,4,0,0,4,2011.3,cash_withdrawal,0,0
TXN101811,C1871,3079.36,16,0,0,1,4535.57,online_services,0,0
TXN101812,C1029,3005.11,5,0,0,2,3207.28,electronics,0,0
TXN101813,C1896,8773.92,6,0,0,1,9702.66,cash_withdrawal,0,0
TXN101814,C1059,1315.53,7,0,0,1,1513.4,grocery,0,0
TXN101815,C1467,4032.62,1,0,0,2,3893.59,travel,0,0
TXN101816,C1721,8056.17,6,0,0,1,5631.52,travel,1,1
TXN101817,C1377,2165.47,14,0,0,2,3128.48,online_services,1,0
TXN101818,C1406,2499.61,20,0,0,1,1068.17,grocery,2,0
TXN101819,C1697,7544.9,0,0,0,2,5288.05,electronics,0,0
TXN101820,C1381,790.9,15,0,0,2,1765.86,online_services,0,0
TXN101821,C1456,2398.02,5,0,0,2,2051.7,cash_withdrawal,0,0
TXN101822,C1485,1558.93,18,0,0,2,1184.81,online_services,1,0
TXN101823,C1358,6586.94,11,0,0,3,5813.09,electronics,0,0
TXN101824,C1857,2224.6,8,0,0,3,4630.53,jewelry,0,0
TXN101825,C1850,491.69,22,0,0,1,933.04,grocery,0,0
TXN101826,C1291,1073.61,0,0,0,2,910.04,restaurant,2,0
TXN101827,C1050,1262.71,5,0,0,3,1685.55,cash_withdrawal,0,0
TXN101828,C1585,11127.72,6,0,0,2,5863.95,cash_withdrawal,0,0
TXN101829,C1226,1109.85,20,0,0,1,1556.02,electronics,2,0
TXN101830,C1693,1736.1,6,0,0,1,1308.07,travel,0,0
TXN101831,C1667,3472.11,13,0,1,2,2105.68,online_services,0,0
TXN101832,C1020,5149.94,21,0,0,3,6950.43,grocery,1,0
TXN101833,C1485,3522.74,4,0,0,2,3606.01,jewelry,1,0
TXN101834,C1177,6996.73,19,0,0,1,5053.51,cash_withdrawal,0,0
TXN101835,C1008,1206.53,7,0,0,3,1476.59,travel,0,1
TXN101836,C1622,1355.16,9,1,0,1,2013.96,jewelry,0,0
TXN101837,C1990,2311.91,22,0,0,2,2220.11,jewelry,2,0
TXN101838,C1281,5346.71,13,0,0,1,4649.84,restaurant,0,0
TXN101839,C1872,780.52,11,1,0,1,1742.7,restaurant,0,0
TXN101840,C1258,3489.4,6,0,0,1,2707.96,restaurant,0,0
TXN101841,C1309,10729.12,21,0,0,3,14993.65,online_services,0,0
TXN101842,C1844,4630.76,19,0,0,3,5286.01,restaurant,1,0
TXN101843,C1598,2606.52,3,0,1,1,8419.29,grocery,2,0
TXN101844,C1523,1475.38,21,0,0,2,3221.97,cash_withdrawal,0,0
TXN101845,C1859,2463.52,11,0,0,1,3389.77,online_services,1,0
TXN101846,C1662,1669.92,19,0,0,5,1801.13,online_services,0,0
TXN101847,C1289,2744.92,9,0,0,4,2282.19,jewelry,0,1
TXN101848,C1110,3334.79,15,0,0,5,2686.22,grocery,1,0
TXN101849,C1344,1436.15,8,0,0,2,1575.15,jewelry,0,0
TXN101850,C1332,3820.43,8,0,0,1,3229.45,travel,0,0
TXN101851,C1671,5618.7,22,0,0,3,4929.26,jewelry,0,0
TXN101852,C1305,2926.26,6,0,0,1,3263.69,electronics,0,0
TXN101853,C1529,2997.56,7,0,0,3,5328.33,grocery,0,0
TXN101854,C1824,2087.69,19,0,0,3,1611.15,restaurant,0,0
TXN101855,C1676,1684.56,10,0,0,1,1825.54,jewelry,0,0
TXN101856,C1143,5443.36,23,0,0,2,8020.77,grocery,0,0
TXN101857,C1671,202.68,15,0,0,4,388.28,travel,0,0
TXN101858,C1265,2316.03,13,0,0,2,2347.3,restaurant,0,0
TXN101859,C1397,2881.65,23,0,1,1,3447.78,grocery,0,1
TXN101860,C1597,3053.42,22,0,0,1,4575.68,online_services,2,0
TXN101861,C1835,3967.94,6,1,0,1,4054.96,travel,0,0
TXN101862,C1743,26137.29,22,0,0,1,20235.06,electronics,0,0
TXN101863,C1702,2233.22,17,0,0,3,1992.74,jewelry,0,1
TXN101864,C1803,3124.05,15,0,0,1,3378.21,jewelry,2,0
TXN101865,C1367,2475.56,16,0,0,3,3306.48,travel,0,0
TXN101866,C1865,3828.21,5,0,0,1,3951.54,cash_withdrawal,0,0
TXN101867,C1673,5301.56,17,0,0,1,3220.32,electronics,0,0
TXN101868,C1300,3196.15,3,0,0,2,2419.88,restaurant,0,0
TXN101869,C1131,6520.31,23,0,0,3,2233.29,travel,0,0
TXN101870,C1742,827.19,17,0,0,2,1753.92,cash_withdrawal,3,0
TXN101871,C1934,1579.81,5,0,0,2,2384.29,jewelry,0,0
TXN101872,C1921,1764.05,10,0,0,3,1560.57,jewelry,0,0
TXN101873,C1091,3900.61,7,0,0,2,2075.02,travel,3,0
TXN101874,C1228,5201.51,23,0,0,1,7373.68,cash_withdrawal,0,0
TXN101875,C1314,2490.55,13,0,0,3,3642.38,cash_withdrawal,2,0
TXN101876,C1908,8544.99,10,0,0,3,13429.61,travel,2,0
TXN101877,C1266,3115.41,18,0,0,2,4764.31,travel,0,0
TXN101878,C1474,1754.01,3,0,0,2,2819.6,restaurant,0,0
TXN101879,C1054,2870.76,20,0,0,2,3794.63,online_services,0,0
TXN101880,C1594,318.67,19,0,0,4,502.27,grocery,2,0
TXN101881,C1483,543.35,6,0,0,4,656.72,online_services,3,0
TXN101882,C1122,3654.58,21,0,1,1,1748.67,restaurant,0,0
TXN101883,C1542,1392.59,9,0,0,4,3273.49,restaurant,0,0
TXN101884,C1055,400.17,4,0,0,2,456.69,electronics,0,0
TXN101885,C1205,9121.38,10,0,0,3,8557.89,restaurant,0,0
TXN101886,C1583,5023.23,14,0,0,2,3083.98,electronics,0,0
TXN101887,C1323,496.41,22,0,0,1,1183.89,electronics,0,0
TXN101888,C1797,2348.45,2,0,0,2,2625.0,restaurant,2,0
TXN101889,C1340,2458.91,20,0,0,1,1283.84,electronics,0,0
TXN101890,C1320,6719.68,20,0,0,6,3219.64,grocery,0,0
TXN101891,C1004,1456.22,14,0,0,2,793.8,travel,1,0
TXN101892,C1214,1991.43,5,0,0,2,2618.39,online_services,2,0
TXN101893,C1782,2685.66,5,0,0,3,2927.53,restaurant,0,0
TXN101894,C1804,2180.45,2,0,0,1,2008.11,electronics,0,0
TXN101895,C1629,4957.41,13,0,0,2,2629.71,jewelry,0,0
TXN101896,C1439,4121.49,12,0,0,6,4919.32,restaurant,0,0
TXN101897,C1988,5564.53,15,0,0,2,4700.94,restaurant,0,1
TXN101898,C1004,6079.19,1,0,0,3,4385.27,online_services,0,0
TXN101899,C1204,5624.05,23,0,0,4,4826.64,travel,0,0
TXN101900,C1972,3834.39,0,0,0,4,2880.29,travel,1,1
TXN101901,C1775,3174.17,16,0,0,1,3765.97,electronics,0,0
TXN101902,C1018,402.13,21,0,0,5,821.02,grocery,0,0
TXN101903,C1641,6146.52,23,0,0,2,3773.54,electronics,0,0
TXN101904,C1231,4626.06,22,0,0,1,2602.28,travel,3,0
TXN101905,C1319,1575.47,4,0,0,1,2338.16,grocery,2,0
TXN101906,C1392,1571.13,16,0,0,1,1412.71,online_services,0,0
TXN101907,C1313,1733.52,5,0,0,1,3027.43,grocery,0,0
TXN101908,C1843,4234.53,1,0,0,4,3499.09,travel,0,1
TXN101909,C1971,9122.66,9,0,0,2,10242.58,restaurant,0,0
TXN101910,C1745,2923.55,16,0,0,2,2434.78,online_services,0,0
TXN101911,C1536,2654.57,10,0,0,3,1549.63,restaurant,0,0
TXN101912,C1909,4567.89,21,0,0,5,6247.46,electronics,0,0
TXN101913,C1350,4591.62,15,0,0,3,4163.48,travel,0,0
TXN101914,C1768,1666.05,6,0,0,2,1940.54,electronics,0,0
TXN101915,C1970,2049.08,12,0,0,4,4038.61,grocery,3,1
TXN101916,C1233,2454.11,7,0,0,2,2768.7,jewelry,0,0
TXN101917,C1134,14062.01,6,0,0,1,10312.26,jewelry,0,0
TXN101918,C1022,4978.31,18,0,0,1,8230.15,online_services,0,0
TXN101919,C1173,2554.14,3,0,0,2,1857.71,travel,0,0
TXN101920,C1728,2245.0,20,0,0,1,2499.29,cash_withdrawal,0,0
TXN101921,C1038,2059.18,12,0,0,1,1813.4,jewelry,0,0
TXN101922,C1261,6794.73,17,0,0,2,7236.78,online_services,0,0
TXN101923,C1049,9159.71,19,0,0,1,8207.27,grocery,0,0
TXN101924,C1677,6152.33,3,0,0,1,10540.48,jewelry,0,0
TXN101925,C1856,2046.05,0,0,0,1,2263.94,grocery,3,1
TXN101926,C1706,467.27,3,0,0,1,674.86,restaurant,2,0
TXN101927,C1454,9077.62,12,0,0,3,4992.21,grocery,0,0
TXN101928,C1560,853.59,8,0,0,3,1595.4,restaurant,3,0
TXN101929,C1718,1617.56,4,0,0,1,2134.77,electronics,0,0
TXN101930,C1711,8664.5,21,0,0,3,6346.55,jewelry,0,0
TXN101931,C1009,20775.68,9,0,0,6,14082.84,restaurant,0,1
TXN101932,C1677,2580.34,3,0,0,1,3362.5,jewelry,0,0
TXN101933,C1532,1509.48,8,0,0,2,1713.96,online_services,1,0
TXN101934,C1620,10520.48,22,1,0,5,5611.72,electronics,0,1
TXN101935,C1428,818.14,3,0,0,1,614.08,online_services,0,0
TXN101936,C1736,1286.29,19,0,0,1,2536.13,grocery,1,0
TXN101937,C1289,6911.45,3,1,0,1,3746.09,cash_withdrawal,0,1
TXN101938,C1108,3398.92,15,0,0,6,2186.51,electronics,0,1
TXN101939,C1623,1791.25,6,0,0,1,1681.5,cash_withdrawal,0,0
TXN101940,C1269,1319.44,16,1,0,1,1527.58,electronics,1,0
TXN101941,C1366,4060.92,22,0,0,2,1505.02,restaurant,0,0
TXN101942,C1302,801.17,5,0,0,1,1893.74,grocery,0,0
TXN101943,C1561,2875.48,15,0,0,2,2569.02,electronics,1,0
TXN101944,C1704,1531.38,15,0,0,1,2361.68,travel,0,0
TXN101945,C1240,7213.16,0,0,0,3,7014.13,grocery,0,0
TXN101946,C1687,4721.66,2,0,0,1,3758.8,grocery,1,0
TXN101947,C1855,14795.31,18,0,0,1,13983.48,jewelry,0,0
TXN101948,C1505,2801.97,4,0,0,4,1441.65,grocery,0,0
TXN101949,C1798,5482.14,16,1,0,2,5703.4,grocery,0,0
TXN101950,C1740,2027.88,23,0,1,2,2576.14,grocery,0,0
TXN101951,C1926,2541.88,8,0,0,2,2414.88,jewelry,0,0
TXN101952,C1236,4045.32,14,0,1,2,6124.72,travel,0,0
TXN101953,C1270,5994.4,14,0,0,3,6550.91,grocery,3,0
TXN101954,C1102,14345.34,5,1,0,1,9808.42,cash_withdrawal,0,0
TXN101955,C1040,4736.76,9,0,0,1,3765.69,travel,0,0
TXN101956,C1820,2200.9,21,0,0,1,1757.93,travel,0,0
TXN101957,C1436,2189.16,23,0,0,1,1875.8,grocery,0,0
TXN101958,C1097,1886.35,1,0,0,3,2233.03,grocery,0,0
TXN101959,C1872,895.54,4,0,0,2,1558.94,jewelry,1,0
TXN101960,C1662,4364.98,5,1,0,3,3096.53,travel,0,1
TXN101961,C1366,941.49,14,0,0,4,1213.25,online_services,0,1
TXN101962,C1274,4414.01,23,0,0,2,3986.24,grocery,0,0
TXN101963,C1381,4570.93,10,0,0,3,3873.65,electronics,0,0
TXN101964,C1116,2805.51,12,0,0,7,4028.15,restaurant,0,1
TXN101965,C1985,1635.01,14,0,0,6,4855.42,travel,1,0
TXN101966,C1855,4333.82,12,1,0,2,4320.89,jewelry,0,0
TXN101967,C1871,2229.55,15,0,0,4,1833.26,cash_withdrawal,0,0
TXN101968,C1431,887.79,20,0,0,3,1294.3,cash_withdrawal,0,0
TXN101969,C1170,6871.2,3,0,1,1,7369.97,electronics,0,0
TXN101970,C1712,2509.28,23,0,0,5,2726.19,grocery,0,1
TXN101971,C1965,1045.26,5,0,0,1,3139.99,grocery,1,0
TXN101972,C1426,1158.07,18,0,0,2,1410.38,restaurant,1,0
TXN101973,C1821,1187.04,18,0,0,1,1782.07,jewelry,0,0
TXN101974,C1448,4388.84,5,0,0,3,5105.74,online_services,1,0
TXN101975,C1388,1162.34,11,0,0,4,855.49,online_services,0,0
TXN101976,C1029,5339.85,21,0,1,6,3715.61,cash_withdrawal,0,1
TXN101977,C1744,3632.4,4,0,0,1,3003.32,restaurant,1,1
TXN101978,C1942,6899.67,15,1,0,1,4073.71,grocery,0,0
TXN101979,C1908,1674.61,13,0,0,2,1980.0,restaurant,1,0
TXN101980,C1047,12532.2,2,0,0,3,8508.97,travel,1,0
TXN101981,C1670,4183.04,10,0,1,6,4434.79,grocery,3,0
TXN101982,C1721,1624.71,21,0,0,2,2683.89,online_services,0,0
TXN101983,C1785,1994.24,23,0,0,1,1892.17,online_services,1,0
TXN101984,C1741,2216.96,18,0,0,1,2268.58,electronics,1,1
TXN101985,C1978,1879.86,21,0,0,3,2098.23,cash_withdrawal,0,0
TXN101986,C1346,988.76,16,0,0,2,2319.54,online_services,0,0
TXN101987,C1704,548.09,22,0,0,1,641.99,online_services,0,0
TXN101988,C1097,6214.11,13,0,0,4,3136.46,jewelry,0,0
TXN101989,C1744,3440.41,7,0,0,1,3443.68,restaurant,0,0
TXN101990,C1354,6266.08,21,0,0,3,2896.05,jewelry,0,0
TXN101991,C1656,4798.0,12,0,0,1,4239.34,electronics,0,0
TXN101992,C1859,3583.25,17,0,0,3,3644.91,online_services,1,0
TXN101993,C1055,3598.77,0,0,0,3,4050.58,jewelry,0,0
TXN101994,C1956,1119.38,5,0,0,2,1292.18,online_services,0,0
TXN101995,C1869,2834.44,15,0,0,2,1528.83,cash_withdrawal,1,0
TXN101996,C1507,1600.24,5,0,0,1,2409.69,grocery,0,0
TXN101997,C1769,2656.88,15,0,0,1,2696.21,travel,0,0
TXN101998,C1246,5752.81,10,0,0,1,7084.28,travel,0,0
TXN101999,C1051,8123.66,16,0,0,1,9789.66,electronics,0,0
TXN102000,C1563,1145.46,20,0,0,4,2201.53,restaurant,0,0
TXN102001,C1412,4442.96,7,1,0,1,3184.1,grocery,0,0
TXN102002,C1470,2572.81,14,0,0,1,1484.4,cash_withdrawal,0,0
TXN102003,C1586,622.13,14,0,0,5,910.66,grocery,0,1
TXN102004,C1877,7371.49,15,0,0,1,6173.48,restaurant,0,0
TXN102005,C1323,1306.5,3,0,0,2,2310.29,restaurant,0,0
TXN102006,C1763,9204.23,20,0,0,2,9047.83,grocery,1,0
TXN102007,C1105,2625.44,12,0,0,2,2274.03,restaurant,0,0
TXN102008,C1036,1452.13,17,0,0,1,908.72,online_services,3,0
TXN102009,C1000,553.27,2,0,0,2,549.63,cash_withdrawal,0,0
TXN102010,C1618,2815.69,19,0,0,6,2550.05,jewelry,0,0
TXN102011,C1311,4411.42,16,0,0,1,8358.95,online_services,2,1
TXN102012,C1211,10495.76,20,0,0,2,4540.83,jewelry,2,0
TXN102013,C1467,2279.07,10,0,1,1,1965.29,travel,0,0
TXN102014,C1845,2708.8,1,0,0,1,4757.35,cash_withdrawal,1,1
TXN102015,C1228,2567.43,14,0,0,3,2861.14,travel,0,0
TXN102016,C1573,1896.83,19,0,0,6,1868.68,online_services,0,0
TXN102017,C1484,10617.66,22,1,0,3,6819.68,jewelry,0,0
TXN102018,C1372,4584.84,22,0,0,5,5451.52,restaurant,0,0
TXN102019,C1116,1460.11,3,0,0,2,3084.0,cash_withdrawal,0,1
TXN102020,C1674,1315.73,7,0,0,1,1655.97,grocery,0,0
TXN102021,C1349,2101.44,11,0,0,1,4923.7,cash_withdrawal,2,1
TXN102022,C1648,18523.31,9,1,1,1,13937.2,online_services,2,1
TXN102023,C1534,4040.93,11,0,0,1,2251.6,jewelry,1,0
TXN102024,C1108,2178.9,1,1,0,1,2448.34,electronics,1,1
TXN102025,C1504,5933.07,4,1,0,1,2914.02,cash_withdrawal,0,1
TXN102026,C1734,2054.18,23,0,0,5,1984.52,jewelry,0,1
TXN102027,C1419,8372.38,3,1,0,2,5645.82,travel,0,0
TXN102028,C1625,4644.74,6,0,0,3,5741.27,electronics,0,0
TXN102029,C1123,5141.13,12,0,0,1,3458.76,electronics,0,0
TXN102030,C1468,4305.61,6,0,0,2,4359.03,jewelry,0,0
TXN102031,C1346,1895.04,3,0,0,5,2122.3,cash_withdrawal,0,1
TXN102032,C1424,8504.37,1,0,0,1,6642.65,jewelry,0,0
TXN102033,C1857,5810.63,21,0,0,2,6888.66,online_services,0,0
TXN102034,C1126,9180.27,14,0,0,1,5677.56,restaurant,1,0
TXN102035,C1674,4602.24,18,0,0,2,6977.31,online_services,0,0
TXN102036,C1137,6753.07,15,0,0,2,6357.94,grocery,1,0
TXN102037,C1543,2360.76,23,1,0,3,3634.61,grocery,0,0
TXN102038,C1566,12623.96,13,0,0,1,9796.89,cash_withdrawal,0,0
TXN102039,C1599,2003.17,15,0,0,2,1918.1,online_services,2,0
TXN102040,C1799,4735.82,5,0,0,1,4286.35,jewelry,0,0
TXN102041,C1592,2686.02,5,0,0,1,2934.08,jewelry,0,0
TXN102042,C1834,7679.97,4,0,0,4,8580.1,grocery,0,0
TXN102043,C1396,4755.29,21,0,0,1,5020.14,online_services,0,0
TXN102044,C1620,2813.34,10,0,0,1,6965.11,online_services,0,0
TXN102045,C1902,4894.92,12,0,0,3,6681.21,restaurant,0,0
TXN102046,C1623,1519.44,22,0,0,1,2266.77,cash_withdrawal,0,0
TXN102047,C1254,1429.56,8,0,1,1,1674.55,restaurant,3,0
TXN102048,C1986,994.41,10,1,1,2,963.8,travel,0,1
TXN102049,C1463,3836.31,4,0,0,2,2669.36,electronics,0,0
TXN102050,C1422,3568.44,19,1,0,3,3360.11,jewelry,0,0
TXN102051,C1907,2862.83,23,0,0,2,4759.19,online_services,0,0
TXN102052,C1306,3643.38,22,0,0,1,3996.11,online_services,1,0
TXN102053,C1881,930.9,10,0,0,2,383.08,jewelry,0,0
TXN102054,C1754,2687.5,17,0,0,1,1170.19,jewelry,1,0
TXN102055,C1222,4186.51,6,0,0,2,2964.46,electronics,0,0
TXN102056,C1639,1281.62,22,0,0,1,2022.44,travel,0,0
TXN102057,C1703,7664.39,11,0,0,1,8567.78,jewelry,0,0
TXN102058,C1135,6368.33,22,0,0,1,2814.39,jewelry,0,0
TXN102059,C1998,4937.11,5,0,0,1,3326.25,online_services,0,0
TXN102060,C1555,3201.72,22,0,0,2,3209.83,jewelry,0,0
TXN102061,C1330,3646.92,22,0,0,1,2504.62,grocery,0,0
TXN102062,C1779,5593.57,11,0,0,4,7711.35,online_services,0,0
TXN102063,C1491,1328.39,18,0,0,3,1973.52,online_services,2,0
TXN102064,C1965,4307.31,21,0,0,1,9196.15,jewelry,0,0
TXN102065,C1427,3685.28,21,0,1,1,1011.07,jewelry,1,0
TXN102066,C1915,1530.51,17,0,0,1,2177.09,travel,0,0
TXN102067,C1898,4068.62,13,0,0,3,4121.47,cash_withdrawal,0,0
TXN102068,C1013,11935.8,16,0,0,3,6804.93,grocery,2,1
TXN102069,C1025,2549.34,12,1,0,2,4846.64,electronics,1,0
TXN102070,C1054,2195.69,21,0,0,2,2773.35,grocery,0,0
TXN102071,C1204,586.01,8,0,1,2,707.91,cash_withdrawal,0,0
TXN102072,C1804,1468.07,5,0,0,1,1722.12,travel,0,0
TXN102073,C1699,1002.02,8,0,0,2,871.14,electronics,0,0
TXN102074,C1859,7571.29,1,0,0,2,2942.28,jewelry,0,0
TXN102075,C1803,3181.49,9,0,0,5,1645.31,electronics,3,1
TXN102076,C1771,2444.16,17,1,0,1,3214.16,grocery,0,0
TXN102077,C1367,3128.26,14,0,0,1,2404.52,grocery,1,0
TXN102078,C1630,7767.39,21,0,0,2,3380.12,jewelry,0,0
TXN102079,C1575,2621.33,7,0,0,1,3060.48,jewelry,1,0
TXN102080,C1662,1918.32,17,0,0,3,3042.41,restaurant,1,0
TXN102081,C1243,14874.97,16,0,0,1,17481.65,cash_withdrawal,0,0
TXN102082,C1815,3132.13,22,0,0,4,2405.19,travel,0,1
TXN102083,C1709,525.38,21,0,0,4,335.57,grocery,0,1
TXN102084,C1948,1275.98,12,0,0,3,1584.95,restaurant,1,1
TXN102085,C1426,2820.4,21,0,0,1,2759.3,travel,0,0
TXN102086,C1989,968.93,17,0,0,5,873.24,grocery,3,1
TXN102087,C1013,3066.33,23,0,0,2,1666.14,travel,0,0
TXN102088,C1207,1393.87,19,0,0,1,1777.39,cash_withdrawal,2,0
TXN102089,C1799,2220.37,14,0,0,4,1738.61,cash_withdrawal,0,0
TXN102090,C1230,2464.4,20,0,0,1,1627.74,jewelry,0,0
TXN102091,C1726,605.06,20,0,0,2,827.26,travel,0,0
TXN102092,C1773,1000.85,18,0,0,1,1343.26,online_services,0,0
TXN102093,C1756,2447.31,19,1,0,4,3288.56,electronics,0,1
TXN102094,C1794,3441.2,23,0,0,1,5328.65,electronics,0,0
TXN102095,C1301,4421.47,14,0,0,1,2499.07,electronics,0,0
TXN102096,C1699,4116.2,2,0,0,5,3245.02,electronics,0,1
TXN102097,C1985,2929.25,5,0,0,3,3464.62,jewelry,1,0
TXN102098,C1526,2200.01,3,0,0,2,2400.3,restaurant,0,1
TXN102099,C1041,6715.44,13,0,1,2,7880.61,travel,0,1
TXN102100,C1569,911.07,8,0,0,1,2064.41,electronics,0,0
TXN102101,C1164,2854.26,18,0,0,1,3813.98,cash_withdrawal,0,0
TXN102102,C1261,4350.13,0,0,1,2,4948.29,travel,0,0
TXN102103,C1477,9482.81,22,0,0,1,3831.73,electronics,0,0
TXN102104,C1040,2654.74,4,0,0,1,2391.92,travel,1,0
TXN102105,C1611,3463.98,1,0,0,3,3880.21,cash_withdrawal,1,0
TXN102106,C1954,1668.12,20,1,0,4,3139.86,online_services,0,0
TXN102107,C1863,4723.63,21,0,0,4,3565.46,travel,0,0
TXN102108,C1502,2307.08,18,0,0,3,1024.64,online_services,0,0
TXN102109,C1366,6909.54,2,0,0,1,9660.59,cash_withdrawal,0,0
TXN102110,C1724,2126.18,10,0,0,4,2991.71,online_services,0,0
TXN102111,C1225,872.54,5,0,0,6,1370.75,online_services,0,0
TXN102112,C1069,1323.64,16,0,0,4,880.17,electronics,0,0
TXN102113,C1425,2397.69,17,0,0,1,2191.34,online_services,1,0
TXN102114,C1413,1402.2,2,0,0,2,1800.34,travel,0,0
TXN102115,C1226,5312.39,6,0,0,1,4920.23,jewelry,0,0
TXN102116,C1339,1618.74,10,0,0,2,1154.8,travel,0,0
TXN102117,C1300,8628.25,6,0,0,5,6378.77,cash_withdrawal,0,0
TXN102118,C1633,1321.04,16,0,0,1,1514.2,restaurant,2,0
TXN102119,C1574,971.71,20,0,0,1,979.33,grocery,0,0
TXN102120,C1117,13388.14,21,0,0,1,7843.94,travel,1,1
TXN102121,C1456,2040.17,7,0,0,3,2683.18,jewelry,0,0
TXN102122,C1628,1034.41,19,0,0,4,1791.44,electronics,1,0
TXN102123,C1981,6903.95,1,0,0,1,4264.38,jewelry,0,1
TXN102124,C1906,2784.77,10,0,0,1,1637.83,restaurant,0,0
TXN102125,C1937,3041.4,3,0,0,3,2089.6,restaurant,0,0
TXN102126,C1262,3771.88,17,0,0,2,2179.67,jewelry,0,0
TXN102127,C1289,4211.39,0,0,0,3,3198.1,online_services,0,0
TXN102128,C1841,793.18,11,0,0,4,2068.35,online_services,0,0
TXN102129,C1822,3327.06,16,0,0,3,3612.52,restaurant,0,0
TXN102130,C1498,6079.16,1,0,0,1,4713.95,travel,0,0
TXN102131,C1919,3051.36,20,0,0,3,2124.28,electronics,0,0
TXN102132,C1328,922.68,16,0,1,1,1333.83,grocery,1,0
TXN102133,C1970,9194.77,3,0,0,1,3018.45,electronics,0,1
TXN102134,C1994,18610.12,17,0,0,3,9620.2,online_services,1,0
TXN102135,C1007,4253.49,20,1,0,1,4155.64,grocery,1,0
TXN102136,C1215,1424.71,21,1,0,1,1603.57,jewelry,0,0
TXN102137,C1792,6831.63,6,0,0,2,7328.2,cash_withdrawal,3,0
TXN102138,C1701,2710.14,13,0,0,3,2706.15,cash_withdrawal,0,0
TXN102139,C1106,3163.91,6,0,0,1,2196.89,online_services,0,0
TXN102140,C1848,3067.89,22,0,0,1,3130.23,jewelry,0,0
TXN102141,C1793,3939.99,13,0,0,1,4761.67,jewelry,0,0
TXN102142,C1836,11084.84,2,0,1,2,7977.51,jewelry,2,1
TXN102143,C1702,3950.42,4,0,0,3,1863.17,grocery,1,1
TXN102144,C1470,3268.81,22,0,0,4,2378.15,travel,0,0
TXN102145,C1038,559.59,2,0,0,3,1665.39,grocery,0,0
